specobjid,ra,dec,z,plate,mjd,fiberid,class,subclass
3.25541E+17,187.46118,0.98087063,1.640698,289,51990,568,QSO,BROADLINE
3.25545E+17,187.8435,0.014736585,0.6981658,289,51990,583,QSO,
3.25546E+17,187.90179,0.45536583,1.995659,289,51990,585,QSO,BROADLINE
3.25549E+17,187.60354,0.16521933,1.166725,289,51990,595,QSO,BROADLINE
3.25549E+17,187.61893,0.13493101,1.552909,289,51990,596,QSO,
3.25551E+17,187.70037,0.78982191,0.605193,289,51990,605,QSO,BROADLINE
3.25553E+17,187.85298,0.78866687,1.724978,289,51990,610,QSO,
3.25558E+17,188.04456,0.5054135,1.835389,289,51990,628,QSO,
3.25558E+17,187.94357,0.59285687,1.699676,289,51990,629,QSO,BROADLINE
3.26512E+17,189.73376,-0.99191954,1.845218,290,51941,5,QSO,BROADLINE
3.26514E+17,189.69465,-0.70653151,0.9367619,290,51941,11,QSO,BROADLINE
3.26518E+17,190.02648,-0.61691123,2.239408,290,51941,24,QSO,
3.2652E+17,190.05798,-0.60041523,1.365598,290,51941,31,QSO,BROADLINE
3.26522E+17,190.13866,-0.24541353,1.439024,290,51941,39,QSO,BROADLINE
3.26523E+17,189.57021,-0.94903057,1.400813,290,51941,45,QSO,BROADLINE
3.26528E+17,189.93729,-0.71612172,1.277305,290,51941,62,QSO,BROADLINE
3.26529E+17,189.68509,-0.19451012,0.8753049,290,51941,64,QSO,BROADLINE
3.26531E+17,189.96591,-0.47910573,1.313576,290,51941,74,QSO,BROADLINE
3.26532E+17,189.99491,-0.42604127,1.195779,290,51941,77,QSO,BROADLINE
3.2654E+17,189.49009,-0.47458569,1.695871,290,51941,106,QSO,BROADLINE
3.26545E+17,188.97344,-1.1968149,1.476106,290,51941,123,QSO,BROADLINE
3.26551E+17,189.34946,-0.70278202,1.818328,290,51941,145,QSO,BROADLINE
3.26551E+17,189.42908,-0.55853289,0.4160868,290,51941,146,QSO,BROADLINE
3.26556E+17,189.30437,-0.4055596,0.2487511,290,51941,162,QSO,STARBURST BROADLINE
3.26559E+17,189.14968,-0.5481596,0.23298,290,51941,173,QSO,BROADLINE
3.26559E+17,189.2374,-0.68537521,1.69307,290,51941,175,QSO,BROADLINE
3.26562E+17,188.85532,-0.61493507,1.951805,290,51941,186,QSO,BROADLINE
3.26563E+17,188.8748,-0.69468401,1.587697,290,51941,190,QSO,BROADLINE
3.26572E+17,188.77465,-0.50620769,1.885146,290,51941,221,QSO,BROADLINE
3.26585E+17,188.26691,-0.52614891,0.4709867,290,51941,269,QSO,BROADLINE
3.26587E+17,188.40766,-0.5261137,1.735441,290,51941,275,QSO,BROADLINE
3.26601E+17,188.04035,0.83761657,0.4765315,290,51941,329,QSO,BROADLINE
3.26611E+17,188.6159,0.96650961,1.528742,290,51941,365,QSO,BROADLINE
3.26612E+17,188.50434,1.1470684,1.848642,290,51941,367,QSO,BROADLINE
3.26614E+17,188.4302,1.135344,0.9490734,290,51941,375,QSO,
3.26619E+17,188.50027,0.052233799,0.2240481,290,51941,393,QSO,BROADLINE
3.2662E+17,188.43996,0.19949035,0.2384535,290,51941,395,QSO,BROADLINE
3.2664E+17,188.85703,0.04993203,1.215538,290,51941,471,QSO,BROADLINE
3.26643E+17,189.01178,0.39548319,1.57228,290,51941,479,QSO,BROADLINE
3.26643E+17,189.286,0.058065224,2.007343,290,51941,482,QSO,BROADLINE
3.26644E+17,189.05687,0.29273751,0.5903149,290,51941,484,QSO,BROADLINE
3.26653E+17,189.55313,0.2544899,0.5816169,290,51941,515,QSO,BROADLINE
3.26656E+17,189.43497,1.0757281,0.6420136,290,51941,526,QSO,BROADLINE
3.26657E+17,189.35218,1.1043159,2.013666,290,51941,532,QSO,BROADLINE
3.26658E+17,189.4024,0.64286013,0.9930691,290,51941,533,QSO,BROADLINE
3.26658E+17,189.37916,0.74126364,1.801882,290,51941,536,QSO,BROADLINE
3.20908E+17,179.94472,-1.0807244,0.1321981,285,51930,96,QSO,STARBURST BROADLINE
3.20913E+17,180.42602,-0.27775702,1.987512,285,51930,114,QSO,BROADLINE
3.20926E+17,179.99606,-0.53835792,1.361609,285,51930,162,QSO,BROADLINE
3.20928E+17,180.05873,-0.77742639,0.1793873,285,51930,170,QSO,BROADLINE
3.20941E+17,179.53529,-0.93127109,0.9310715,285,51930,215,QSO,BROADLINE
3.20943E+17,179.56164,-0.56773896,0.7919978,285,51930,223,QSO,BROADLINE
3.20944E+17,179.60726,-0.70990625,1.550011,285,51930,226,QSO,BROADLINE
3.20947E+17,179.61226,-0.11706027,1.809161,285,51930,239,QSO,BROADLINE
3.20958E+17,179.49471,-0.37244417,0.2596902,285,51930,280,QSO,BROADLINE
3.20963E+17,178.51371,-0.88151026,0.7478323,285,51930,296,QSO,BROADLINE
3.20965E+17,178.48864,-0.46501146,1.672553,285,51930,302,QSO,BROADLINE
3.20971E+17,178.88958,1.1251547,0.1969081,285,51930,326,QSO,STARBURST BROADLINE
3.20974E+17,179.24518,0.9320371,1.22295,285,51930,337,QSO,BROADLINE
3.20983E+17,179.39471,1.218182,1.302473,285,51930,368,QSO,BROADLINE
3.20985E+17,179.34901,0.90545636,1.8469,285,51930,378,QSO,BROADLINE
3.20988E+17,179.48113,0.28445193,0.2605557,285,51930,388,QSO,BROADLINE
3.20993E+17,179.6367,0.86087635,0.5908111,285,51930,406,QSO,BROADLINE
3.21001E+17,179.55468,0.42456661,1.525822,285,51930,436,QSO,BROADLINE
3.21013E+17,179.6224,0.13836775,0.959749,285,51930,477,QSO,BROADLINE
3.21024E+17,180.05432,0.29921614,0.9460756,285,51930,520,QSO,BROADLINE
3.21025E+17,180.15948,1.2128693,1.35845,285,51930,521,QSO,BROADLINE
3.21032E+17,180.34685,0.4745465,1.367378,285,51930,549,QSO,BROADLINE
3.10757E+17,164.68092,-0.31322756,1.925306,276,51909,30,QSO,BROADLINE
3.10759E+17,164.27892,-0.69588589,0.1878995,276,51909,38,QSO,STARBURST BROADLINE
3.10761E+17,163.77638,-0.82897008,1.909953,276,51909,46,QSO,BROADLINE
3.10764E+17,164.06341,-1.1546201,1.185795,276,51909,55,QSO,BROADLINE
3.10765E+17,163.86457,-0.47130389,1.356743,276,51909,61,QSO,BROADLINE
3.10771E+17,163.72236,-1.2368293,0.435571,276,51909,82,QSO,BROADLINE
3.10772E+17,163.67974,-1.1171644,0.5226803,276,51909,85,QSO,
3.10774E+17,163.73766,-0.76473279,0.9157199,276,51909,92,QSO,BROADLINE
3.10786E+17,163.39698,-0.86535542,1.061694,276,51909,137,QSO,BROADLINE
3.10788E+17,163.42589,-0.2389271,0.6765905,276,51909,145,QSO,BROADLINE
3.1079E+17,163.55875,-0.30100604,1.161501,276,51909,150,QSO,BROADLINE
3.10791E+17,163.4099,-0.46789186,1.839879,276,51909,155,QSO,BROADLINE
3.10791E+17,163.40298,-0.29090584,0.4822001,276,51909,156,QSO,BROADLINE
