specobjid,ra,dec,z,plate,mjd,fiberid,class,subclass
9351833602357174272,114.38101,45.841691,8.275786e-05,8306,57419,396,STAR,K3III
9351838825037406208,114.041,45.224257,4.679565e-05,8306,57419,415,STAR,K4III
9351958946682740736,115.821,46.301709,-7.200868e-05,8306,57419,852,STAR,K1III
4360802842270736384,218.0231,30.41098,-0.0001136628,3873,55277,700,STAR,K4III
4363028805020786688,223.14618,30.769184,-4.734806e-05,3875,55364,606,STAR,K5III
4770607047111581696,34.740443,0.33143639,-0.0005451544,4237,55478,615,STAR,K1III
4943848579594690560,36.05856,-6.5123412,-0.0003919229,4391,55866,80,STAR,K1III
5023780321692196864,116.91738,25.165427,0.0003870461,4462,55600,54,STAR,K3III
5645415060941545472,256.07212,27.304655,0.0001122434,5014,55717,556,STAR,K3III
5653308732244729856,330.51003,20.076012,-1.339334e-05,5021,55863,601,STAR,K1III
5407758646539952128,231.86724,4.1039462,-0.0001005468,4803,55734,223,STAR,K2III
5475424515486883840,209.8397,7.4428927,5.315958e-06,4863,55688,630,STAR,K4III
5478843725244243968,127.67325,8.7295068,0.0001492124,4866,55895,781,STAR,K4III
5658899198981939200,340.10303,18.348811,-0.001113394,5026,55855,459,STAR,K4III
5989958579108421632,146.81236,16.430893,0.0006520402,5320,55999,622,STAR,K4III
6138635090467463168,212.52539,9.6407395,-0.0001790728,5452,55957,832,STAR,K4III
6756609555474391040,206.8365,22.585183,0.0002291271,6001,56072,306,STAR,K4III
6702589175147765760,326.72552,23.77177,-0.0008691814,5953,56092,389,STAR,K4III
7306031122139291648,201.06302,28.142459,0.0002267853,6489,56329,242,STAR,K4III
7322992741805170688,345.49332,32.642283,-0.0003571521,6504,56540,508,STAR,K4III
7535831527168385024,165.57039,49.136163,-8.744079e-05,6693,56384,667,STAR,K1III
7432157750329581568,25.798233,31.362729,-0.0001863412,6601,56335,336,STAR,K3III
8304712318014431232,124.55179,54.146699,6.695511e-05,7376,56749,271,STAR,M0III
8305939922612625408,121.22743,52.165528,-0.0002020145,7377,56741,641,STAR,K2III
8548053760894541824,4.61458709999999,21.212739,-0.0002719653,7592,56947,806,STAR,M0III
8535493768853299200,339.08822,17.525305,-8.501705e-05,7581,57195,169,STAR,K2III
4279761692370378752,120.32254,37.420611,2.802613e-05,3801,55509,786,STAR,K1III
4795370248378228736,41.250714,3.1552334,-0.0004117835,4259,55501,591,STAR,K4III
4796470034498035712,37.778561,3.9987997,-0.0004955548,4260,55478,496,STAR,K1III
4796472783277105152,37.911362,4.9461477,-0.0004999653,4260,55478,506,STAR,K1III
5319896122222682112,240.71275,28.157835,-0.0001735842,4725,55711,69,STAR,K5III
5004701871174033408,128.68982,32.195704,2.02331e-05,4445,55622,279,STAR,K1III
5008237624281767936,116.40411,30.747942,0.0002500514,4448,55538,854,STAR,K4III
5237870904868839424,178.37069,38.554183,-0.0007987746,4652,55672,671,STAR,K3III
5702847776309616640,330.22192,10.696243,-6.146939e-05,5065,55739,599,STAR,M0III
5504574218358988800,231.25973,5.9451828,-0.000191876,4889,55709,180,STAR,K2III
6017042847777136640,158.69285,9.5393639,0.0005723806,5344,55924,850,STAR,K2III
6599028923320737792,202.33519,20.614814,-0.0001861588,5861,56069,471,STAR,K4III
6787009128340365312,253.21568,43.524205,-0.0001724186,6028,56102,307,STAR,K5III
6714969676177186816,327.70439,26.887843,-0.0001701309,5964,56098,373,STAR,K4III
8033511449727836160,2.04269040000003,29.642843,6.310023e-05,7135,56564,784,STAR,K1III
8853018704490766336,2.86739399999999,-2.6227791,4.2438e-06,7863,56975,246,STAR,K3III
8817164180752670720,35.570861,0.47226914,0.0001025057,7831,57016,880,STAR,M2III
8654840805091942400,24.409422,22.706199,9.425035e-05,7687,57007,175,STAR,K4III
8638011135931424768,9.24244850000002,24.013223,-5.470467e-05,7672,57339,389,STAR,K2III
4070215111544905728,37.05862,-0.072270001,-0.0004462652,3615,55179,316,STAR,K2III
4070254144207691776,36.18372,-0.89157001,-0.0004062639,3615,55179,458,STAR,K3III
4160462751628500992,128.92608,52.416657,-9.710321e-05,3695,55212,955,STAR,M0III
4097247704861614080,24.75738,-0.20341,-0.0005033291,3639,55205,356,STAR,K3III
4040890861671653376,11.54344,-0.8473333,3.607755e-05,3589,55186,131,STAR,M0III
4063391542752026624,31.93325,-0.66699999,-0.0004969916,3609,55201,68,STAR,K4III
4362935621410332672,224.11131,30.286049,-8.123647e-05,3875,55364,267,STAR,K4III
4307783571743940608,144.99306,-1.0250104,7.230896e-05,3826,55563,329,STAR,K3III
4307785221011382272,145.00374,-1.0554085,3.928842e-05,3826,55563,335,STAR,K1III
4731135678632402944,336.02929,-0.77092583,-2.492444e-06,4202,55445,379,STAR,K3III
4735703875004112896,342.5928,-0.14570598,-0.0004929227,4206,55471,614,STAR,K4III
5300957858950520832,204.21128,40.881261,-0.0001098457,4708,55704,804,STAR,K4III
5443874584586592256,190.606,6.1505257,0.0001149642,4835,56016,540,STAR,K3III
5449445804535160832,198.94606,5.0634131,1.487581e-05,4840,55690,328,STAR,K1III
5449459548430508032,198.78166,5.5848637,6.49096e-05,4840,55690,378,STAR,K4III
5326677084386336768,169.5862,0.99905151,6.250045e-05,4731,55656,162,STAR,K4III
6081076206374985728,186.75003,8.715287,0.0004936332,5401,55949,330,STAR,K4III
5700516263446421504,329.61295,11.596105,-1.704907e-05,5063,55831,309,STAR,K4III
6009131312916439040,155.19025,16.858104,0.001019899,5337,55987,740,STAR,K4III
6119514583679868928,204.58319,11.788342,-1.360061e-05,5435,55982,904,STAR,K2III
6104690418225487872,198.09924,11.576607,5.79208e-05,5422,55986,222,STAR,M0III
6523670324071866368,148.1346,28.469494,0.0001090681,5794,56282,750,STAR,K4III
6528200312716500992,147.33187,34.352811,-1.218902e-05,5798,56326,846,STAR,K4III
6087982788278984704,190.82391,7.8999939,-2.555314e-05,5407,55926,880,STAR,K2III
6533778134298238976,141.45642,29.735848,-0.0001505912,5803,56272,658,STAR,K4III
6540481308295929856,136.21853,31.465511,0.0006384177,5809,56353,468,STAR,K1III
6705975671162642432,334.75853,26.33376,-0.0001926656,5956,56104,421,STAR,M0III
6708282448386433024,332.07023,26.922169,-4.234393e-05,5958,56213,621,STAR,K5III
7087715670213763072,341.98391,27.16274,-0.0003102697,6295,56536,639,STAR,K4III
6890669437084475392,341.46685,21.986242,-0.0001423611,6120,56206,589,STAR,M2III
7311811255336935424,208.87415,31.267384,-0.0007131888,6494,56363,790,STAR,K2III
7645031724275965952,229.44763,59.505924,-5.109926e-05,6790,56430,623,STAR,K3III
8196696295030628352,121.86573,57.042039,-7.556795e-06,7280,56709,527,STAR,M2III
8323888350558658560,165.05127,45.518167,2.987755e-06,7393,56749,401,STAR,K3III
8323889450070286336,165.07898,45.529555,2.500452e-06,7393,56749,405,STAR,K3III
8910461595944984576,19.038721,-4.9503942,-9.238886e-05,7914,57331,326,STAR,K4III
8660683885716152320,32.212507,25.493415,-2.387159e-06,7692,57064,952,STAR,K4III
4419428803287162880,241.89941,18.165478,-0.0001602014,3925,55338,988,STAR,K1III
4296660632357281792,135.04043,2.3640112,4.873409e-05,3816,55272,824,STAR,K4III
4518321082994761728,227.32515,1.595154,-0.0002763197,4013,55629,308,STAR,K3III
4708538515675127808,252.32375,21.404607,-0.0002849581,4182,55446,91,STAR,K4III
4569112743215341568,245.97574,21.961312,-8.150964e-05,4058,55358,767,STAR,K1III
4969773139900735488,347.05096,5.3448879,1.760409e-05,4414,55882,185,STAR,K4III
5306560701032013824,216.337,38.666538,-0.000136083,4713,56044,707,STAR,K4III
5997811290818453504,148.83191,11.233312,9.722518e-05,5327,55979,518,STAR,K2III
6092439659115159552,191.46196,11.037032,-1.002953e-05,5411,55953,710,STAR,K4III
6534773742614061056,139.59449,29.321,0.000310086,5804,56304,184,STAR,K4III
6102504039739531264,195.66226,13.714223,-0.0001093092,5420,56009,460,STAR,K4III
7259957187492945920,159.58645,31.808565,-0.0004924622,6448,56365,562,STAR,K2III
7607952618539687936,204.46235,53.877104,-0.0002586402,6757,56416,898,STAR,K3III
8062669124730331136,22.318745,-7.7478567,-0.0004140025,7161,56625,363,STAR,K2III
8854128661546115072,4.8752336,-0.094436616,-2.448211e-05,7864,56979,188,STAR,K2III
8818225207594426368,35.762693,-1.5861507,0.0001203718,7832,56904,644,STAR,K4III
4593750601666371584,321.7735,2.8208326,4.381305e-05,4080,55471,287,STAR,K4III
4433850272507207680,234.0862,17.96901,-0.0001967639,3938,55328,205,STAR,K4III
4718772769872912384,317.25779,-0.41763822,3.831986e-05,4191,55444,459,STAR,K5III
5061027377024311296,117.72108,15.729284,0.0001997022,4495,55566,390,STAR,K2III
5063217604153286656,116.40139,14.563353,0.0001265525,4497,55564,166,STAR,K2III
5069996368199655424,127.00816,13.066387,0.0002043563,4503,55563,251,STAR,K2III
5075651981755785216,125.66249,11.07743,2.034434e-05,4508,55600,346,STAR,K1III
5029583548996100096,127.46701,24.59006,0.0004155084,4467,55894,686,STAR,K4III
5473174365309739008,214.64659,7.8778734,5.165076e-05,4861,55710,636,STAR,K4III
5702799947553808384,330.37015,9.7561182,3.0241e-05,5065,55739,425,STAR,K3III
5620732399388172288,255.38441,33.178488,0.0001077081,4992,55723,873,STAR,K1III
5620732949143986176,255.50482,33.132493,-0.00029597,4992,55723,875,STAR,M0III
5626181304389181440,257.32261,30.033785,-0.0007979741,4997,55738,216,STAR,K4III
5847948132223000576,252.93902,29.836303,4.299442e-06,5194,56062,87,STAR,K1III
5576673594509860864,246.64131,29.706951,1.880236e-05,4953,55749,332,STAR,K4III
6504576754866167808,139.92378,26.320867,-0.0001132768,5777,56280,920,STAR,K3III
6003458382572265472,151.77467,17.766867,0.0002036526,5332,55981,582,STAR,K4III
6418794776259174400,15.983524,24.307934,-7.668184e-05,5701,55949,143,STAR,K2III
7315187305219596288,213.66024,30.843266,-4.486783e-05,6497,56329,784,STAR,K3III
8570579730910126080,345.89299,21.552649,-0.0002957568,7612,56972,835,STAR,K4III
8569406276689174528,347.0212,20.289407,-8.025685e-05,7611,56946,662,STAR,K4III
8532287039181135872,334.89197,21.027284,-8.246859e-06,7578,56956,791,STAR,K3III
8542419594307936256,341.35414,23.505992,-0.0001879353,7587,57297,789,STAR,K1III
8828408610352504832,29.780583,-1.0086554,0.0003296933,7841,56960,827,STAR,K2III
9266219305011224576,176.59685,54.456498,3.914515e-05,8230,57430,229,STAR,M0III
4794297949327695872,41.420202,4.8294198,-0.0005057572,4258,55481,786,STAR,K4III
5030722093286662144,124.97644,24.111096,0.0002910892,4468,55894,732,STAR,K4III
5622864077824958464,258.28146,34.558967,-0.0001052265,4994,55739,436,STAR,K4III
5626343207476371456,257.40564,30.931623,-0.0001933679,4997,55738,805,STAR,K1III
5385376986469212160,211.65825,5.3736196,1.421081e-05,4783,55652,719,STAR,K4III
5386492166557114368,209.16352,5.4198196,9.431186e-05,4784,55677,680,STAR,K2III
5386493266068742144,209.27098,4.9668883,0.0001252186,4784,55677,684,STAR,K1III
5388804439074119680,205.67108,4.3489867,8.857564e-09,4786,55651,900,STAR,K4III
5359319385591750656,198.57375,3.3862896,0.0001722733,4760,55656,130,STAR,K4III
5359334228998725632,198.22397,3.837973,6.378283e-05,4760,55656,184,STAR,K4III
5367266935380615168,173.46339,4.6466994,0.0004273645,4767,55946,371,STAR,K4III
5470899475315662848,218.52848,7.2909551,-9.364839e-05,4859,55684,552,STAR,K4III
6063104139247722496,177.75432,9.0593097,3.182986e-05,5385,55960,484,STAR,K4III
6967093191829856256,10.337882,21.159582,-0.0001305812,6188,56208,89,STAR,K2III
6757825615871582208,205.17238,27.014018,-0.0001491172,6002,56104,634,STAR,K2III
7065066825311035392,11.004673,26.580317,-0.0001370566,6275,56245,163,STAR,K4III
7852238264144470016,183.39563,64.071923,0.0001868484,6974,56442,772,STAR,K2III
7569653330210693120,237.66618,50.312122,9.26432e-05,6723,56428,830,STAR,K2III
7665207213107945472,212.40028,58.367525,5.076524e-05,6808,56443,293,STAR,M2III
8257421221831876608,36.841052,-0.764763,-0.0004564548,7334,56656,259,STAR,K5III
8368936448456368128,197.88302,48.686079,-0.0001596982,7433,57166,445,STAR,K5III
8255336823116505088,30.521417,1.0911656,-0.0004727839,7332,56683,868,STAR,K1III
8685405310171455488,8.36257719999998,29.99583,0.000207864,7714,57363,776,STAR,K2III
9266344374458884096,175.78893,56.014644,2.058741e-05,8230,57430,684,STAR,M0III
9258461425826766848,196.60928,52.238702,-4.015682e-05,8223,57429,678,STAR,K2III
8830680475280318464,26.614092,0.11666471,-0.0002865924,7843,56902,900,STAR,K4III
4714258454184697856,248.12355,21.651426,2.389287e-05,4187,55693,420,STAR,K2III
4721063328008347648,320.67636,0.78026291,-0.0004012984,4193,55476,600,STAR,K3III
4721080370438578176,321.03189,0.87008802,-0.0006881328,4193,55476,662,STAR,K4III
4712142440298946560,253.15087,27.426087,-0.0005757356,4185,55469,914,STAR,K3III
4726802229016633344,330.99966,0.3040302,-7.692393e-05,4198,55480,998,STAR,K4III
5232299953473167360,179.7422,34.664709,0.0001943922,4647,55621,884,STAR,K2III
5022687961721839616,126.09141,25.178913,0.0003369839,4461,55888,176,STAR,K4III
6099065591481475072,195.29934,8.1662122,-3.985933e-05,5417,55978,239,STAR,K1III
6102472703658139648,196.33087,13.951332,0.0004013715,5420,56009,346,STAR,K4III
6128394240055549952,206.79252,12.572742,-0.0001202572,5443,56010,440,STAR,K4III
6442442798461329408,150.47428,63.11193,-0.0003317849,5722,56008,158,STAR,K1III
6449298533807792128,134.12082,55.273193,-5.817176e-05,5728,56334,523,STAR,K3III
6178035265434525696,228.28622,9.0091651,-1.737359e-05,5487,55982,809,STAR,M0III
6034844491776499712,167.03045,14.012694,0.0006176177,5360,55983,76,STAR,K4III
6717325929645842432,329.82726,30.595925,-0.0001065275,5966,56101,753,STAR,K2III
6786058600554930176,252.68222,46.819208,-0.0002012091,6027,56103,945,STAR,M0III
7078769763447447552,11.948629,23.606461,-0.0002095068,6287,56221,862,STAR,K4III
7246402957867982848,172.02296,30.231612,-3.721808e-06,6436,56363,404,STAR,K1III
7326286877601800192,343.78959,29.280732,8.451714e-05,6507,56478,204,STAR,K4III
7641545997823221760,245.38481,56.184132,-1.412622e-05,6787,56447,230,STAR,K2III
7644870920700403712,232.31859,58.168956,-0.0004894206,6790,56430,38,STAR,K1III
8193213042848145408,128.85799,53.703249,-0.0002630263,7277,56748,143,STAR,K4III
8197740011442905088,121.8534,54.598991,-5.818074e-05,7281,57007,228,STAR,K4III
9341637281226661888,138.19112,40.544167,-0.0001666091,8297,57416,166,STAR,K2III
8255185915145592832,29.735597,-0.2411683,-0.0006318184,7332,56683,319,STAR,K4III
8255194986116521984,29.657174,-0.27743043,6.258819e-05,7332,56683,352,STAR,K2III
